invoice_id,job_id,invoice_number,item,type,qty,unit_price_usd,amount_usd
invoice_88d0592a254b4f0e96be34fd6c1d8ac9,job_ec4d0f3bd9d24fa09bbdcdad843c71d6,4540,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,107.0,107.0
invoice_88d0592a254b4f0e96be34fd6c1d8ac9,job_ec4d0f3bd9d24fa09bbdcdad843c71d6,4540,Generic Parts / Service - R410a refrigerant,material,2.0,132.0,264.0
invoice_88d0592a254b4f0e96be34fd6c1d8ac9,job_ec4d0f3bd9d24fa09bbdcdad843c71d6,4540,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_7f96868e8d91456a82000d366a61061b,job_7c0faf8affa3497f9de2bba6e58ec557,4539,Jet Branchline Drain,labor,1.0,383.0,383.0
invoice_064beb7f642141fcbfd99a99a3492fd7,job_a4206ae4f07742d5a2104e9fd08353ba,4538,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_ca7986ecc8c849f690eaa9a15a2edd5a,job_8071d013bbda4f36acf41d88c8416234,4537,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_ca7986ecc8c849f690eaa9a15a2edd5a,job_8071d013bbda4f36acf41d88c8416234,4537,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_5b1e8b9841fd40bd884dec1ca6166993,job_c3fcf9b68bda48fdac9d49684c6e23a6,4536,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_5b1e8b9841fd40bd884dec1ca6166993,job_c3fcf9b68bda48fdac9d49684c6e23a6,4536,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_a8a6be6b75a24ddea19a20429a54a717,job_439d2e2bcc5245289df72088f03eb793,4534,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_a8a6be6b75a24ddea19a20429a54a717,job_439d2e2bcc5245289df72088f03eb793,4534,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,System Installation,labor,1.0,1410.0,1410.0
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,Carrier Coastal Heat Pump - 4 Ton Condenser - 15 SEER,material,1.0,8222.75,8222.75
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,"Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 4 Ton",material,1.0,3589.5,3589.5
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,10 KW Heat Kit,material,1.0,394.5,394.5
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,Honeywell FocusPro N100,material,1.0,194.0,194.0
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,Add Ons - Attic Install,material,1.0,515.0,515.0
invoice_c35c4acfaf5e47e9849f64a9d021b777,job_63ea0ebc6ab24274aa4311c0f69555e5,4533,Add Ons - Drain package,material,1.0,277.75,277.75
invoice_daa2ba02fca74058b03e7f5e69c2e687,job_c44502467cce489f85d3b9c2e51f246f,4532,Service Calls - PLUMBING - Service Call - Standard,labor,1.0,0.0,0.0
invoice_daa2ba02fca74058b03e7f5e69c2e687,job_c44502467cce489f85d3b9c2e51f246f,4532,Navien NPE-240S 11.2gpm OUTDOOR unit,labor,1.0,5836.0,5836.0
invoice_daa2ba02fca74058b03e7f5e69c2e687,job_c44502467cce489f85d3b9c2e51f246f,4532,Discount,labor,1.0,-2281.0,-2281.0
invoice_a9bcf39f3c8645c8aaabe89036f6d864,job_5f6cbdb29eca4c63b597aa27e950b512,4531,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_a9bcf39f3c8645c8aaabe89036f6d864,job_5f6cbdb29eca4c63b597aa27e950b512,4531,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_09507a524cbf45a78626f58d17e16b15,job_94a7e2a32fac470f96775301bc39bd41,4530,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_09507a524cbf45a78626f58d17e16b15,job_94a7e2a32fac470f96775301bc39bd41,4530,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line + Cut,labor,1.0,207.0,207.0
invoice_60ebf0b804a742e682c776f12a36827b,job_da245fb3e3c7407fb23323dd28ca3ce4,4529,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_fc23dd2f194e4f08b3010cb912715993,job_5c57cfb216d9465dbaa0f9d5d7736d93,4528,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_fc23dd2f194e4f08b3010cb912715993,job_5c57cfb216d9465dbaa0f9d5d7736d93,4528,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_b66b73ae7e7b4b089bebbb2eb02ae909,job_5796a7fbbdd04ecd8f644ee6cc30845e,4527,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_2a062f8c95c740f5ae72e7f3a94efe55,job_13002d0f4b3f44a9a8d5e7a2e890a032,4526,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_0936e156fc2340449ba782932f2a7a9a,job_9f8d991190834eceaa973fb86797ee02,4525,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_0936e156fc2340449ba782932f2a7a9a,job_9f8d991190834eceaa973fb86797ee02,4525,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line + Re-Wire Float Switch,labor,1.0,196.0,196.0
invoice_77d4e0eaa9ab411fa9adb0090bf5cf02,job_a30b367c321442d1974ab34ba1319aaa,4524,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_77d4e0eaa9ab411fa9adb0090bf5cf02,job_a30b367c321442d1974ab34ba1319aaa,4524,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,System Installation,labor,1.0,1552.0,1552.0
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,Carrier Coastal Heat Pump - 3 Ton Condenser - 15 SEER,material,1.0,6434.0,6434.0
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,"Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 3 Ton",material,1.0,2825.0,2825.0
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,Electric Heater - 8kW 240 Volt-Single Phase with Terminal Block,material,1.0,258.5,258.5
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,Honeywell Home FocusPRO® N100,material,2.0,190.0,380.0
invoice_cbf637af6da34a1fbab6283913e9effa,job_cbeebe70c21d4664a8acb2c6c22c26ca,4523,Add Ons - New Zone System + Dampers,material,1.0,1440.0,1440.0
invoice_6f334bec63544e0081f3386839897432,job_b0933bca21814aad9b2c85c2c8d06e1d,4522,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_6f334bec63544e0081f3386839897432,job_b0933bca21814aad9b2c85c2c8d06e1d,4522,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_51b2c4391cb2440b8af8a68a5afbb686,job_b8be1b0a93c74f90a219051d85c439de,4521,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_51b2c4391cb2440b8af8a68a5afbb686,job_b8be1b0a93c74f90a219051d85c439de,4521,Service Calls - Repairs & Part Installation - Service,labor,1.0,498.25,498.25
invoice_51b2c4391cb2440b8af8a68a5afbb686,job_b8be1b0a93c74f90a219051d85c439de,4521,Unit Specific Parts - Condenser Fan Motor,material,1.0,604.0,604.0
invoice_09522232ca6d47939e4d78308528bb91,job_6b75134cb314484b8b74011819529e1d,4520,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_09522232ca6d47939e4d78308528bb91,job_6b75134cb314484b8b74011819529e1d,4520,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_af0c490207cb49a7a3fbe5988815c201,job_7264531727e3420d8c9d02ec4d146bf1,4519,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_af0c490207cb49a7a3fbe5988815c201,job_7264531727e3420d8c9d02ec4d146bf1,4519,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_5c3d5ac768cb4266aa5eda98dbc7364b,job_6127c74bcbf3452983ecf7ada83f856e,4518,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_5c3d5ac768cb4266aa5eda98dbc7364b,job_6127c74bcbf3452983ecf7ada83f856e,4518,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_ba601da27bec45dcaabeb417c4a997f1,job_e4f0190b67284fe98e194439b293ff11,4517,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_d0907ffb530040168c6e302f92bcf144,job_c3a241754bc4404584dd82d0b2a0920c,4516,Visit #4,labor,1.0,98.0,98.0
invoice_6d53fd2d11fc4b5880caae3eba71308c,job_e0be14c6c40348c3ba5315a31d40da9f,4515,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_cf0949e5cee54e6e92e97d74d9c7d9be,job_e64d78fc2e4e49ffbc04ee18985f2857,4514,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_cf0949e5cee54e6e92e97d74d9c7d9be,job_e64d78fc2e4e49ffbc04ee18985f2857,4514,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_75dc470d3b5b4a4db7f49bc1ea203986,job_3b753f7639884679b6eb740d5ec619df,4512,GE 40 GALLON SHORT ELECTRIC,labor,1.0,2337.25,2337.25
invoice_335a5252b540498bb367e782b6116622,job_7157f83855b9406894fd320c28981b90,4511,Install New Hose Bibb,labor,1.0,208.75,208.75
invoice_e42d0d0cb9b74b638de77a095d95a1ac,job_51d21182e5614a1cb66daad99abbe61a,4510,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_aeb3a0187ba748e382291a8f0145f739,job_ee44589e03944e479f6eaaa1df4a9e47,4509,Service Calls - PLUMBING - Service Call - Standard,labor,1.0,0.0,0.0
invoice_aeb3a0187ba748e382291a8f0145f739,job_ee44589e03944e479f6eaaa1df4a9e47,4509,"Repair on Copper Line up to 1""",labor,1.0,621.75,621.75
invoice_8b276bbd92a84a6ab951b352ad570996,job_d8e0fe2fd63d406985fbc654f2d75f42,4508,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_8b276bbd92a84a6ab951b352ad570996,job_d8e0fe2fd63d406985fbc654f2d75f42,4508,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_cb132c2daba642e6ae02e4db34184999,job_71ccfe05723847b49e49d18411117e43,4507,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_cb132c2daba642e6ae02e4db34184999,job_71ccfe05723847b49e49d18411117e43,4507,Service Calls - Repairs & Part Installation - **Tier 1 Repair - Cool Compressor,labor,1.0,52.0,52.0
invoice_37fd3b9e297f4e6c89f39489175d202c,job_815a4197b5e342f1b1c84151caf1b71c,4505,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_37fd3b9e297f4e6c89f39489175d202c,job_815a4197b5e342f1b1c84151caf1b71c,4505,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,107.0,107.0
invoice_37fd3b9e297f4e6c89f39489175d202c,job_815a4197b5e342f1b1c84151caf1b71c,4505,Generic Parts / Service - Lighthouse Hospitality - 410a Freon,material,3.0,98.0,294.0
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,New Construction - New Construction,labor,120.0,5.0,600.0
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,Carrier Heat Pump - 1.5 Ton Condenser - 15 SEER,material,1.0,3673.75,3673.75
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,"Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance - 1.5 Ton",material,1.0,2110.75,2110.75
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,4 Ton - Carrier Heat Pump - 4 Ton Condenser - 15 SEER,material,1.0,5763.5,5763.5
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,"4 Ton - Comfort Series Fan Coil Multipoise, ECM Motor for Puron Advance, 15kw Heat Kit - 4 Ton",material,1.0,3341.0,3341.0
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,5 KW HEATER 230-1 FJ4 1.5T,material,2.0,267.5,535.0
invoice_08eb9f37c011439da075c15f94b206a2,job_946b8b451c1f41c1a6107fa3b6c83c1f,4504,Rough-In & Trim-Out,material,2.0,2406.0,4812.0
invoice_cbc657e324e94d02afb1c71e69166b24,job_a6a620dc89544170bf13f4df71a25b75,4503,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_cbc657e324e94d02afb1c71e69166b24,job_a6a620dc89544170bf13f4df71a25b75,4503,Service Calls - Repairs & Part Installation - Service,labor,1.0,436.0,436.0
invoice_cbc657e324e94d02afb1c71e69166b24,job_a6a620dc89544170bf13f4df71a25b75,4503,Unit Specific Parts - Indoor Control Board,material,1.0,1458.0,1458.0
invoice_160bee225e04494e90a7831af5236203,job_ce07b378cdf14ef28c1bf728f0ad1ab9,4501,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_160bee225e04494e90a7831af5236203,job_ce07b378cdf14ef28c1bf728f0ad1ab9,4501,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_2ed1d8d93ed0460f8719e119956f55da,job_71eb8449d6314805b3a909d6b47a1701,4500,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,217.0,217.0
invoice_2ed1d8d93ed0460f8719e119956f55da,job_71eb8449d6314805b3a909d6b47a1701,4500,Service Calls - Repairs & Part Installation - Service,labor,1.0,498.25,498.25
invoice_2ed1d8d93ed0460f8719e119956f55da,job_71eb8449d6314805b3a909d6b47a1701,4500,WARRANTY Parts / Service - WARRANTY - Condenser Fan Motor,material,1.0,0.0,0.0
invoice_88d027d7a5f2442093b5a0bc35b6286c,job_c78424eec9c54bca98efac7188d2fc37,4499,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_f3a6ccc71ecd412cbd251353a94bef21,job_6ecffeb64c634567ae5a2caeb166f037,4498,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,272.0,272.0
invoice_c5fcf0f6b3334582ae4a87a9f5a930c5,job_db1973506bab4d0f88bfb1a03c29f892,4497,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c5fcf0f6b3334582ae4a87a9f5a930c5,job_db1973506bab4d0f88bfb1a03c29f892,4497,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Reconnected Thermostat,labor,1.0,25.0,25.0
invoice_cba300256c904d2cb065efc63af3b46f,job_efa68435737b41709427891500c2126d,4496,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_fb147a7238b34dad9df9727dedebb244,job_130a5605fbc04bb88b9eccbfbad83a40,4495,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_30e927489d734d379f2e29ffd4be2adf,job_3921dd3ee6ee49099ddd0c6beb0ab9ac,4494,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_30e927489d734d379f2e29ffd4be2adf,job_3921dd3ee6ee49099ddd0c6beb0ab9ac,4494,Service Calls - Repairs & Part Installation - **Tier 2 Repair - Manually Open Zone Sentry & Perform Hard Reset,labor,1.0,47.0,47.0
invoice_a952f28f6aee4c0897c00a8cc8cef243,job_c35b2eaa8e0c48debbfd48b1f1e5f068,4493,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_a952f28f6aee4c0897c00a8cc8cef243,job_c35b2eaa8e0c48debbfd48b1f1e5f068,4493,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_04628611f5664334b940546efe73618c,job_3cdda00eab704a40b1efc3deee385653,4492,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c00ce78d31524bdba109c9051ea0d03f,job_a58aed1f9dd048d2beae8f2ba3b4a0fd,4491,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_c00ce78d31524bdba109c9051ea0d03f,job_a58aed1f9dd048d2beae8f2ba3b4a0fd,4491,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_add2c093bb00494bba590381fb047391,job_fa8e647c3a2d4819905ea2caed4678ee,4490,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_add2c093bb00494bba590381fb047391,job_fa8e647c3a2d4819905ea2caed4678ee,4490,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Capacitor Replacement,labor,1.0,180.0,180.0
invoice_59400b885a20442ba87a72eedd442d2d,job_94f2203a11b54fc4be79ac6c87c6327d,4489,Service Calls - Service & Repair Fee - After-Hours,labor,1.0,188.0,188.0
invoice_59400b885a20442ba87a72eedd442d2d,job_94f2203a11b54fc4be79ac6c87c6327d,4489,Service Calls - Repairs & Part Installation - **Tier 1 Repair - Disconnect Switch,labor,1.0,26.0,26.0
invoice_0ab1f41e31c34ff39878fec42aad1434,job_658887d1f9964e598950b07fe6cd110f,4488,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_0ab1f41e31c34ff39878fec42aad1434,job_658887d1f9964e598950b07fe6cd110f,4488,2 Ton - BUDGET 14 - Trane 2 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,7474.0,7474.0
invoice_2b77ac83fecd4f778ad6fc9a3df996ac,job_d2552a39da8543e99f96c50243ce928b,4487,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_2b77ac83fecd4f778ad6fc9a3df996ac,job_d2552a39da8543e99f96c50243ce928b,4487,2 Ton - BUDGET 14 - Trane 2 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,5050.0,5050.0
invoice_2b77ac83fecd4f778ad6fc9a3df996ac,job_d2552a39da8543e99f96c50243ce928b,4487,Add Ons - Concrete Pad,material,1.0,256.0,256.0
invoice_5ec636baf4b84388a1a84bcb02a2c37f,job_925980d703b34b88955240b3d2805810,4486,Service Calls - Repairs & Part Installation - Service,labor,1.0,436.0,436.0
invoice_5ec636baf4b84388a1a84bcb02a2c37f,job_925980d703b34b88955240b3d2805810,4486,Unit Specific Parts - High Pressure Switch,material,1.0,211.0,211.0
invoice_5ec636baf4b84388a1a84bcb02a2c37f,job_925980d703b34b88955240b3d2805810,4486,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_c66c8e5336b849fb810ebf3cd2703d46,job_c1d175da0e9d43a1880439203c787184,4485,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c66c8e5336b849fb810ebf3cd2703d46,job_c1d175da0e9d43a1880439203c787184,4485,Service Calls - Repairs & Part Installation - Service,labor,1.0,436.0,436.0
invoice_c66c8e5336b849fb810ebf3cd2703d46,job_c1d175da0e9d43a1880439203c787184,4485,Service Calls - Repairs & Part Installation - Tier 3 Repair - Bypass Defrost Board,labor,1.0,53.0,53.0
invoice_c66c8e5336b849fb810ebf3cd2703d46,job_c1d175da0e9d43a1880439203c787184,4485,Unit Specific Parts - Defrost Control Board,material,1.0,154.0,154.0
invoice_4aaf9587fbf2465b9265e35726371abc,job_84439d0fcba148aaba1daefe25cf0cb7,4484,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_4aaf9587fbf2465b9265e35726371abc,job_84439d0fcba148aaba1daefe25cf0cb7,4484,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_e3d7b991ce2c4ee1a8c20b32040c2302,job_6355479661b54f9c8231a8507f59acc2,4483,Visit #2,labor,1.0,236.0,236.0
invoice_cb3e53e8cd05494481f5ee2dd76ed7c9,job_a5b92d358dae4db89906c880d55e70b8,4482,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_7aa00ab8aa684ebbb23b7533c0eafc47,job_fe99c424a23f4e0bb410bb8ef3be74fb,4480,Replace Shower Drain,labor,1.0,805.0,805.0
invoice_9de2cdf3b88d49eca3af5efba7f0f330,job_7bf90c215f324b65819f7a612beda86f,4479,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_9de2cdf3b88d49eca3af5efba7f0f330,job_7bf90c215f324b65819f7a612beda86f,4479,Service Calls - Repairs & Part Installation - **Tier 1 Repair - Bypassed Defrost Board,labor,1.0,25.0,25.0
invoice_5d2739312d8a4773972d38de3a6c531e,job_be08e11b9b5c46988dcb410e131bed82,4478,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_5d2739312d8a4773972d38de3a6c531e,job_be08e11b9b5c46988dcb410e131bed82,4478,Generic Parts / Service - Reme Halo Zero,material,1.0,969.0,969.0
invoice_5d2739312d8a4773972d38de3a6c531e,job_be08e11b9b5c46988dcb410e131bed82,4478,Add Ons - Blu QR UV Stick Horton,material,1.0,212.0,212.0
invoice_6b63ca8135794fc9abdcc91d23f301c8,job_100905b794e043cb8961dfde63c57463,4477,Replace Tub Spout,labor,1.0,258.0,258.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,3 Ton Goodman Package unit,material,1.0,7139.0,7139.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,10kw Electric Heat Kit,material,1.0,258.0,258.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,Square to Glasswort Terrace Converter,material,1.0,155.0,155.0
invoice_9e2887e2f44d45228893f973eeb0d5d4,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4476,Generic Parts / Service - R410a refrigerant,material,4.0,132.0,528.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,3 Ton Goodman Package unit,material,1.0,7139.0,7139.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,10kw Electric Heat Kit,material,1.0,258.0,258.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,Square to Glasswort Terrace Converter,material,1.0,155.0,155.0
invoice_c30e4627c149488c9ce4ef4e0007baef,job_2f3d5bf8bd4d4e2ea4276667aec5aead,4475,Generic Parts / Service - R410a refrigerant,material,4.0,132.0,528.0
